region,epiweek,year,month,symptom:Fever,symptom:Low-grade fever,symptom:Cough,symptom:Sore throat,symptom:Headache,symptom:Fatigue,symptom:Vomiting,symptom:Diarrhea,symptom:Shortness of breath,symptom:Chest pain,symptom:Dizziness,symptom:Confusion,symptom:Generalized tonic–clonic seizure,symptom:Weakness,ili
HHS1,201734,2017,8,2.8216666666666668,0.07166666666666667,3.705,1.6233333333333333,4.3999999999999995,4.8116666666666665,2.67,4.41,0.6416666666666666,1.2566666666666666,1.6900000000000002,0.21,0.18333333333333335,0.4483333333333333,0.325429
HHS1,201735,2017,8,2.8216666666666668,0.08166666666666667,3.9283333333333332,1.63,4.006666666666667,4.625,2.5383333333333336,4.33,0.6033333333333334,1.2233333333333334,1.585,0.215,0.20166666666666666,0.4116666666666667,0.339203
HHS1,201736,2017,9,2.91,0.09833333333333333,4.4383333333333335,1.8766666666666667,3.983333333333333,4.586666666666667,2.811666666666667,3.965,0.6749999999999999,1.2166666666666666,1.515,0.23833333333333337,0.18000000000000002,0.4033333333333333,0.289899
HHS1,201737,2017,9,3.3683333333333336,0.09500000000000001,5.251666666666666,2.236666666666667,4.158333333333333,5.293333333333333,2.6183333333333336,4.09,0.7383333333333333,1.2516666666666667,1.6183333333333334,0.2816666666666667,0.21,0.4583333333333333,0.469752
HHS1,201738,2017,9,3.4716666666666662,0.125,5.59,2.2550000000000003,4.355,5.163333333333333,2.668333333333333,4.218333333333333,0.725,1.295,1.6133333333333333,0.27499999999999997,0.22833333333333336,0.45166666666666666,0.441854
HHS1,201739,2017,9,3.355,0.12666666666666668,5.523333333333333,2.0816666666666666,4.3,5.11,2.606666666666667,4.205,0.7066666666666667,1.295,1.6050000000000002,0.25,0.18500000000000003,0.4683333333333333,0.467866
HHS1,201740,2017,10,3.1933333333333334,0.13,5.746666666666666,2.0749999999999997,4.241666666666666,5.041666666666667,2.5933333333333333,4.068333333333333,0.7166666666666667,1.3816666666666666,1.615,0.29833333333333334,0.21,0.47500000000000003,0.714489
HHS1,201741,2017,10,3.34,0.06833333333333334,5.734999999999999,2.02,4.418333333333333,5.128333333333333,2.7416666666666667,4.166666666666667,0.7616666666666667,1.3683333333333334,1.6633333333333333,0.285,0.22666666666666668,0.46166666666666667,0.797907
HHS1,201742,2017,10,3.486666666666667,0.10833333333333334,6.033333333333334,2.143333333333333,4.43,5.115,2.7449999999999997,4.11,0.77,1.4066666666666665,1.6333333333333335,0.3116666666666667,0.20833333333333334,0.47333333333333333,0.796885
HHS1,201743,2017,10,3.515,0.10666666666666667,6.088333333333334,2.15,4.468333333333333,5.161666666666667,2.815,4.253333333333333,0.79,1.4183333333333332,1.67,0.2966666666666667,0.21166666666666667,0.47500000000000003,0.972133
HHS1,201744,2017,10,3.3816666666666664,0.13,6.286666666666666,2.2866666666666666,4.245,4.716666666666667,2.6233333333333335,3.9,0.7316666666666666,1.345,1.5666666666666667,0.27166666666666667,0.23,0.4166666666666667,0.948321
HHS1,201745,2017,11,3.61,0.11833333333333333,6.905,2.41,4.59,4.8,2.6566666666666667,4.02,0.7466666666666666,1.3083333333333333,1.5666666666666667,0.25666666666666665,0.23666666666666666,0.43,1.08227
HHS1,201746,2017,11,3.7583333333333333,0.14833333333333334,7.271666666666666,2.4183333333333334,4.453333333333333,4.7749999999999995,2.6983333333333337,3.971666666666667,0.715,1.3133333333333332,1.5866666666666667,0.295,0.23500000000000001,0.4083333333333334,1.19375
HHS1,201747,2017,11,3.465,0.09000000000000001,7.258333333333333,2.49,4.0616666666666665,4.211666666666667,2.731666666666667,3.953333333333333,0.7000000000000001,1.3183333333333334,1.4866666666666666,0.29,0.19999999999999998,0.3466666666666667,1.59658
HHS1,201748,2017,11,3.733333333333333,0.11,7.703333333333333,2.65,4.441666666666666,4.796666666666667,2.8350000000000004,4.138333333333333,0.765,1.3399999999999999,1.5666666666666667,0.3183333333333333,0.215,0.4266666666666667,1.53606
HHS1,201749,2017,12,3.793333333333333,0.14,7.718333333333333,2.6,4.248333333333334,4.738333333333333,3.026666666666667,4.151666666666666,0.7033333333333333,1.3216666666666665,1.4966666666666668,0.3066666666666667,0.21333333333333335,0.405,1.6577
HHS1,201750,2017,12,3.793333333333333,0.13,7.68,2.5216666666666665,4.08,4.453333333333333,2.9966666666666666,4.085,0.6933333333333334,1.2566666666666666,1.4466666666666665,0.26166666666666666,0.19833333333333333,0.4066666666666667,1.82267
HHS1,201751,2017,12,3.94,0.15666666666666665,8.13,2.763333333333333,3.9600000000000004,4.195,3.1833333333333336,4.323333333333333,0.6283333333333333,1.2816666666666665,1.405,0.25666666666666665,0.16833333333333333,0.35333333333333333,2.24475
HHS1,201752,2017,12,4.5249999999999995,0.17333333333333334,9.661666666666667,3.0416666666666665,4.118333333333333,4.206666666666667,3.7433333333333336,4.736666666666667,0.63,1.3716666666666668,1.4566666666666668,0.22333333333333336,0.11833333333333333,0.3283333333333333,2.82739
HHS1,201801,2018,1,4.501666666666667,0.17,9.62,2.7466666666666666,4.3950000000000005,4.508333333333334,3.5016666666666665,4.806666666666667,0.7133333333333334,1.4116666666666668,1.4816666666666667,0.2733333333333334,0.1366666666666667,0.35333333333333333,2.94107
HHS1,201802,2018,1,4.698333333333333,0.20166666666666666,9.461666666666668,2.5783333333333336,4.466666666666666,5.248333333333334,3.5233333333333334,4.8549999999999995,0.7133333333333334,1.43,1.61,0.22166666666666668,0.22,0.40166666666666667,2.86319
HHS1,201803,2018,1,5.398333333333333,0.23500000000000001,10.496666666666668,2.5516666666666663,4.626666666666667,5.516666666666667,3.6300000000000003,4.868333333333333,0.7183333333333334,1.4366666666666665,1.6733333333333331,0.27166666666666667,0.19166666666666665,0.42166666666666663,3.72799
HHS1,201804,2018,1,6.228333333333333,0.27166666666666667,11.878333333333332,2.688333333333333,4.676666666666667,5.971666666666667,3.72,4.9750000000000005,0.81,1.5316666666666665,1.7716666666666667,0.2783333333333333,0.20833333333333334,0.4533333333333333,4.26588
HHS1,201805,2018,1,7.191666666666666,0.29833333333333334,13.383333333333333,2.9250000000000003,4.683333333333334,6.253333333333334,4.078333333333333,5.19,0.7999999999999999,1.6216666666666668,1.6516666666666666,0.2683333333333333,0.19333333333333333,0.445,5.1923
HHS1,201806,2018,2,6.9750000000000005,0.3066666666666667,12.708333333333334,3.03,4.715,6.076666666666667,4.256666666666667,5.456666666666667,0.8183333333333334,1.6816666666666666,1.7366666666666666,0.2916666666666667,0.22833333333333336,0.4666666666666666,5.78721
HHS1,201807,2018,2,6.271666666666667,0.315,11.041666666666666,2.8516666666666666,4.615,5.685,3.8266666666666667,4.8983333333333325,0.8316666666666667,1.5533333333333335,1.7616666666666667,0.27,0.19333333333333336,0.49000000000000005,5.26147
HHS1,201808,2018,2,5.425,0.27,9.536666666666667,2.686666666666666,4.823333333333333,5.591666666666666,3.6616666666666666,4.9816666666666665,0.8083333333333332,1.5866666666666667,1.83,0.27,0.19999999999999998,0.47333333333333333,4.38854
HHS1,201809,2018,2,4.531666666666667,0.20666666666666667,7.858333333333334,2.4466666666666668,4.6883333333333335,5.406666666666666,3.23,4.668333333333333,0.8083333333333332,1.6566666666666665,1.765,0.2816666666666667,0.20666666666666667,0.515,3.41332
HHS1,201810,2018,3,4.0183333333333335,0.135,6.673333333333333,2.3016666666666663,4.548333333333333,5.116666666666666,3.0033333333333334,4.471666666666667,0.7799999999999999,1.5266666666666666,1.7,0.27666666666666667,0.22166666666666668,0.47333333333333333,2.55242
HHS1,201811,2018,3,3.6233333333333335,0.14,6.058333333333334,2.151666666666667,4.378333333333333,4.96,2.938333333333333,4.3933333333333335,0.7283333333333334,1.4883333333333333,1.6383333333333334,0.27,0.17166666666666666,0.435,2.42643
HHS1,201812,2018,3,3.7999999999999994,0.165,6.203333333333333,2.3516666666666666,4.488333333333333,5.336666666666667,3.9516666666666667,5.37,0.7883333333333334,1.4533333333333334,1.7183333333333335,0.28833333333333333,0.19499999999999998,0.5033333333333333,2.08403
HHS1,201813,2018,3,3.8983333333333334,0.18333333333333335,6.175,2.3583333333333334,4.444999999999999,5.34,3.361666666666667,4.871666666666667,0.7883333333333332,1.4516666666666669,1.7133333333333332,0.27166666666666667,0.20833333333333334,0.4916666666666667,2.19066
HHS1,201814,2018,4,3.8266666666666667,0.10666666666666667,6.263333333333333,2.4466666666666668,4.538333333333333,5.29,3.15,4.726666666666667,0.7766666666666667,1.4366666666666668,1.7016666666666669,0.26833333333333337,0.21666666666666667,0.48833333333333334,2.03106
HHS1,201815,2018,4,3.86,0.145,6.3183333333333325,2.47,4.626666666666666,5.266666666666667,3.168333333333333,4.728333333333333,0.7983333333333333,1.3816666666666666,1.8399999999999999,0.2733333333333334,0.23666666666666666,0.48666666666666664,1.89908
HHS1,201816,2018,4,3.651666666666667,0.12333333333333334,6.155,2.393333333333333,4.665,5.265,3.1383333333333336,5.035,0.8666666666666667,1.3816666666666666,1.8133333333333332,0.25333333333333335,0.22166666666666668,0.49666666666666665,1.77098
HHS1,201817,2018,4,3.605,0.13833333333333334,5.585,2.1966666666666668,4.5249999999999995,5.54,3.345,5.058333333333334,0.775,1.3716666666666668,1.7833333333333332,0.26833333333333337,0.21333333333333335,0.4566666666666667,1.49462
HHS1,201818,2018,4,3.3866666666666667,0.11666666666666665,5.07,2.12,4.38,5.101666666666667,2.858333333333333,4.605,0.7266666666666667,1.3066666666666666,1.71,0.255,0.22833333333333336,0.4716666666666667,1.34454
HHS1,201819,2018,5,3.8983333333333334,0.09999999999999999,4.826666666666667,2.045,4.033333333333333,4.971666666666667,2.6933333333333334,4.368333333333333,0.6866666666666666,1.2416666666666667,1.6683333333333332,0.2816666666666667,0.205,0.4216666666666667,0.993134
HHS1,201820,2018,5,3.408333333333333,0.105,4.773333333333333,2.085,4.2716666666666665,4.896666666666667,2.705,4.318333333333333,0.6883333333333334,1.54,1.6533333333333333,0.23833333333333337,0.19333333333333333,0.45166666666666666,0.958522
HHS1,201821,2018,5,3.2816666666666667,0.12333333333333334,4.8999999999999995,2.1966666666666668,4.213333333333334,4.8566666666666665,2.5683333333333334,4.301666666666667,0.6983333333333334,1.26,1.63,0.255,0.205,0.4666666666666666,1.35103
HHS1,201822,2018,5,3.171666666666667,0.09833333333333333,4.726666666666667,2.0383333333333336,4.05,4.858333333333333,2.59,4.413333333333333,0.6666666666666666,1.2216666666666667,1.6466666666666667,0.265,0.18166666666666667,0.465,0.704539
HHS1,201823,2018,6,3.1183333333333336,0.08,4.671666666666667,1.9216666666666666,4.101666666666667,4.928333333333334,2.5283333333333333,4.411666666666666,0.6933333333333334,1.25,1.6416666666666666,0.26,0.19499999999999998,0.4633333333333334,0.594143
HHS1,201824,2018,6,3.043333333333333,0.09999999999999999,4.405,1.9400000000000002,4.04,4.8566666666666665,2.4983333333333335,4.363333333333333,0.6766666666666666,1.23,1.615,0.29333333333333333,0.19999999999999998,0.47666666666666674,0.670237
HHS1,201825,2018,6,2.966666666666667,0.07166666666666667,4.194999999999999,1.8633333333333333,4.145,4.895,2.5616666666666665,4.466666666666667,0.6533333333333333,1.2550000000000001,1.7133333333333332,0.265,0.19499999999999998,0.4266666666666667,0.773475
HHS1,201826,2018,6,3.295,0.105,3.9433333333333334,1.8150000000000002,4.285,4.888333333333333,2.7116666666666664,4.543333333333333,0.7000000000000001,1.25,1.8266666666666664,0.25,0.22,0.45166666666666666,0.901473
HHS1,201827,2018,7,3.2900000000000005,0.10833333333333334,3.525,1.7366666666666666,4.033333333333333,4.585,2.8833333333333333,5.026666666666666,0.6433333333333333,1.2416666666666667,1.7916666666666667,0.23833333333333337,0.14166666666666666,0.38999999999999996,0.502517
HHS1,201828,2018,7,3.1916666666666664,0.09833333333333333,3.5283333333333338,1.655,4.34,5.0633333333333335,2.7866666666666666,5.213333333333334,0.6733333333333333,1.2750000000000001,1.8883333333333334,0.26833333333333337,0.22166666666666668,0.48500000000000004,0.744742
HHS1,201829,2018,7,3.158333333333333,0.085,3.4166666666666665,1.6216666666666668,4.391666666666667,5.066666666666666,2.8350000000000004,4.988333333333333,0.6566666666666666,1.3216666666666665,1.8616666666666666,0.28,0.16333333333333333,0.4916666666666667,0.917575
HHS1,201830,2018,7,3.331666666666667,0.105,3.231666666666667,1.63,4.461666666666667,5.095,2.856666666666667,5.466666666666666,0.6616666666666666,1.3166666666666667,1.8566666666666667,0.26166666666666666,0.18333333333333335,0.4716666666666667,0.503441
HHS1,201831,2018,7,3.471666666666667,0.125,3.28,1.6316666666666666,4.5249999999999995,4.956666666666666,2.8216666666666668,5.34,0.68,1.2716666666666667,1.8499999999999999,0.26,0.18666666666666668,0.4716666666666667,0.438464
HHS1,201832,2018,8,3.4116666666666666,0.09999999999999999,3.3333333333333335,1.6666666666666667,4.456666666666667,4.968333333333333,2.7616666666666667,4.97,0.6716666666666667,1.2733333333333332,1.8533333333333333,0.2783333333333333,0.19333333333333333,0.4466666666666666,0.771223
HHS1,201833,2018,8,3.356666666666667,0.08666666666666667,3.4450000000000003,1.6266666666666667,4.495,5.0216666666666665,2.766666666666667,4.925,0.6533333333333333,1.3383333333333336,1.795,0.26,0.19166666666666665,0.43166666666666664,0.522858
HHS1,201834,2018,8,3.47,0.12833333333333333,3.5933333333333333,1.7,4.47,4.915,2.7133333333333334,4.701666666666667,0.6483333333333333,1.2683333333333333,1.7766666666666666,0.25666666666666665,0.16833333333333333,0.4483333333333333,0.742772
HHS1,201835,2018,8,3.5399999999999996,0.09500000000000001,3.77,1.6449999999999998,4.3500000000000005,4.785,2.6483333333333334,4.671666666666667,0.6733333333333333,1.2383333333333333,1.7633333333333334,0.25833333333333336,0.21333333333333335,0.4216666666666667,0.562611
HHS1,201836,2018,9,3.3366666666666664,0.11,4.125,1.7516666666666667,4.2,4.766666666666667,2.5733333333333333,4.636666666666667,0.7083333333333334,1.3,1.6683333333333332,0.27666666666666667,0.165,0.43333333333333335,0.710041
HHS1,201837,2018,9,3.5850000000000004,0.12,5.05,2.125,4.368333333333333,4.821666666666666,2.655,4.351666666666667,0.7616666666666667,1.3516666666666666,1.6966666666666665,0.2916666666666667,0.20000000000000004,0.4583333333333333,0.963654
HHS1,201838,2018,9,3.8766666666666665,0.11333333333333334,5.984999999999999,2.3433333333333333,4.5,5.0,2.671666666666667,4.301666666666667,0.7666666666666666,1.3716666666666668,1.6983333333333333,0.2966666666666667,0.19999999999999998,0.4533333333333333,1.1805
HHS1,201839,2018,9,3.7999999999999994,0.14833333333333334,6.88,2.3366666666666664,4.5200000000000005,4.825,2.651666666666667,4.093333333333333,0.765,1.3683333333333332,1.6483333333333334,0.2916666666666667,0.18166666666666667,0.4366666666666667,0.911966
HHS1,201840,2018,10,3.7116666666666664,0.11499999999999999,6.66,2.21,4.386666666666667,4.91,2.606666666666667,4.098333333333334,0.7683333333333334,1.3683333333333334,1.6233333333333333,0.26999999999999996,0.20833333333333334,0.48,1.03086
HHS1,201841,2018,10,3.715,0.12833333333333333,6.3933333333333335,2.15,4.565,5.055,2.688333333333333,4.173333333333333,0.8033333333333333,1.4466666666666665,1.6683333333333332,0.27166666666666667,0.21833333333333335,0.48500000000000004,1.08774
HHS1,201842,2018,10,3.735,0.15,6.701666666666667,2.18,4.533333333333333,5.226666666666667,2.655,4.288333333333333,0.835,1.3733333333333333,1.6133333333333333,0.31833333333333336,0.24666666666666667,0.45999999999999996,1.12386
HHS1,201843,2018,10,3.9,0.1366666666666667,6.8999999999999995,2.191666666666667,4.55,5.158333333333333,2.688333333333333,4.16,0.79,1.3966666666666665,1.6033333333333335,0.3233333333333333,0.2316666666666667,0.48500000000000004,1.19283
HHS1,201844,2018,10,3.7383333333333333,0.12333333333333334,6.845,2.3266666666666667,4.588333333333334,5.09,2.75,4.171666666666667,0.7766666666666667,1.3883333333333334,1.6583333333333332,0.32,0.22,0.47500000000000003,1.19766
HHS1,201845,2018,11,3.641666666666667,0.14,6.951666666666667,2.4716666666666667,4.678333333333334,5.006666666666667,2.6966666666666668,4.343333333333334,0.7733333333333333,1.36,1.6383333333333334,0.29,0.22166666666666668,0.48666666666666664,1.35746
HHS1,201846,2018,11,3.671666666666667,0.125,7.511666666666667,2.5116666666666667,4.5200000000000005,4.8566666666666665,3.0816666666666666,4.335,0.8016666666666667,1.38,1.62,0.285,0.25666666666666665,0.43333333333333335,1.33773
HHS1,201847,2018,11,3.783333333333333,0.11,7.401666666666666,2.4250000000000003,4.223333333333334,4.5,2.908333333333333,4.566666666666666,0.7116666666666666,1.4100000000000001,1.5333333333333332,0.2316666666666667,0.225,0.3566666666666667,1.57641
HHS1,201848,2018,11,3.9133333333333336,0.11666666666666665,7.423333333333333,2.5233333333333334,4.6883333333333335,5.11,3.021666666666667,4.506666666666667,0.8416666666666667,1.4833333333333334,1.6666666666666667,0.31,0.25333333333333335,0.44,1.44648
HHS1,201849,2018,12,3.971666666666667,0.14166666666666666,7.56,2.5066666666666664,4.576666666666667,5.055,3.0883333333333334,4.425,0.785,1.43,1.6066666666666667,0.29833333333333334,0.26,0.4366666666666667,1.85285
HHS1,201850,2018,12,4.06,0.15,7.668333333333333,2.64,4.368333333333333,5.006666666666667,3.3833333333333333,4.516666666666667,0.7816666666666666,1.4366666666666668,1.615,0.27999999999999997,0.22999999999999998,0.45166666666666666,1.86306
HHS1,201851,2018,12,4.303333333333334,0.17,8.13,2.7550000000000003,4.316666666666666,4.69,3.4250000000000003,4.7316666666666665,0.765,1.4483333333333333,1.5933333333333335,0.26499999999999996,0.21833333333333335,0.36833333333333335,2.38787
HHS1,201852,2018,12,4.726666666666667,0.19166666666666665,9.696666666666667,3.1366666666666667,4.568333333333333,4.668333333333333,4.203333333333333,5.378333333333333,0.7833333333333333,1.545,1.655,0.235,0.20833333333333334,0.3933333333333333,3.28271
HHS1,201901,2019,12,4.826666666666667,0.225,9.918333333333333,2.98,5.0616666666666665,5.325,3.9766666666666666,5.446666666666666,0.8366666666666668,1.735,1.78,0.265,0.215,0.39999999999999997,3.18242
HHS1,201902,2019,1,4.828333333333333,0.20333333333333334,9.200000000000001,2.7550000000000003,4.91,5.364999999999999,4.081666666666666,5.493333333333333,0.8183333333333334,1.5200000000000002,1.7283333333333335,0.2916666666666667,0.21,0.42,3.42535
HHS1,201903,2019,1,5.176666666666667,0.22333333333333336,9.046666666666667,2.7866666666666666,4.7683333333333335,5.201666666666667,3.9283333333333332,5.286666666666666,0.7933333333333333,1.485,1.6616666666666668,0.2966666666666667,0.215,0.4533333333333333,3.55477
HHS1,201904,2019,1,5.25,0.25333333333333335,9.565,2.885,4.851666666666667,5.31,3.9333333333333336,5.431666666666666,0.8333333333333334,1.55,1.7666666666666666,0.28833333333333333,0.23500000000000001,0.44166666666666665,3.57481
HHS1,201905,2019,1,5.48,0.26833333333333337,9.461666666666666,2.9783333333333335,4.741666666666666,5.37,3.9599999999999995,5.493333333333333,0.81,1.4799999999999998,1.7249999999999999,0.305,0.19833333333333333,0.4683333333333333,3.58926
HHS1,201906,2019,2,5.878333333333333,0.28833333333333333,9.803333333333333,3.1033333333333335,5.085,5.851666666666667,4.31,6.183333333333334,0.9416666666666668,1.665,1.8650000000000002,0.3133333333333333,0.215,0.5283333333333333,3.89612
HHS1,201907,2019,2,5.531666666666666,0.25833333333333336,9.566666666666666,2.9583333333333335,4.916666666666667,5.631666666666667,4.218333333333333,5.548333333333333,0.89,1.6233333333333333,1.8433333333333335,0.3066666666666667,0.25666666666666665,0.47000000000000003,3.7116
HHS1,201908,2019,2,5.636666666666667,0.25333333333333335,9.586666666666666,2.9966666666666666,5.173333333333333,5.855,4.465,5.896666666666667,0.89,1.6900000000000002,1.8883333333333334,0.3183333333333333,0.25666666666666665,0.515,3.60201
HHS1,201909,2019,2,4.995,0.19999999999999998,8.445,2.7916666666666665,5.026666666666666,5.946666666666666,4.08,5.4816666666666665,0.8849999999999999,1.6483333333333334,1.955,0.32666666666666666,0.22166666666666668,0.49833333333333335,3.19202
HHS1,201910,2019,3,4.845,0.21,8.118333333333334,2.6983333333333337,5.123333333333334,5.890000000000001,4.105,5.746666666666667,0.8616666666666667,1.6933333333333334,1.9466666666666665,0.32666666666666666,0.24166666666666667,0.5366666666666667,3.06531
HHS1,201911,2019,3,4.783333333333333,0.21,7.881666666666667,2.67,4.995,5.925,4.255,5.861666666666667,0.8816666666666667,1.68,1.925,0.3283333333333333,0.2316666666666667,0.5533333333333333,2.7549
HHS1,201912,2019,3,4.841666666666667,0.20166666666666666,7.81,2.8183333333333334,5.18,6.013333333333333,4.088333333333334,5.7,0.86,1.6516666666666666,1.93,0.295,0.24333333333333332,0.5033333333333333,2.74656
HHS1,201913,2019,3,4.761666666666667,0.15166666666666667,7.828333333333333,2.831666666666667,5.116666666666666,5.935,4.073333333333333,5.75,0.9016666666666667,1.57,1.9183333333333332,0.3333333333333333,0.23500000000000001,0.5433333333333333,2.80535
HHS1,201914,2019,4,4.615,0.19833333333333333,7.291666666666667,2.785,5.03,5.808333333333334,4.053333333333334,5.718333333333334,0.8583333333333334,1.5816666666666668,1.9716666666666667,0.34,0.25,0.5316666666666666,2.5126
HHS1,201915,2019,4,4.336666666666667,0.18666666666666668,6.986666666666667,2.7216666666666662,4.926666666666667,5.743333333333333,3.8016666666666663,5.531666666666666,0.8766666666666666,1.5616666666666668,1.93,0.33,0.22166666666666668,0.5083333333333333,2.32854
HHS1,201916,2019,4,4.083333333333333,0.12833333333333333,6.523333333333333,2.5516666666666667,4.828333333333333,5.531666666666666,3.793333333333333,5.471666666666667,0.8450000000000001,1.5483333333333331,1.955,0.28833333333333333,0.22666666666666668,0.4916666666666667,2.07354
HHS1,201917,2019,4,3.815,0.11666666666666668,6.09,2.3983333333333334,4.871666666666667,5.895,3.5100000000000002,5.201666666666667,0.85,1.5050000000000001,1.9433333333333334,0.3283333333333333,0.22833333333333336,0.49833333333333335,1.53044
HHS1,201918,2019,4,3.765,0.13,5.945,2.4966666666666666,4.815,5.886666666666667,3.263333333333333,4.913333333333333,0.8316666666666667,1.54,1.9083333333333332,0.295,0.22333333333333336,0.51,1.3091
HHS1,201919,2019,5,3.688333333333333,0.14333333333333334,5.8183333333333325,2.6333333333333333,4.668333333333333,5.625,3.0066666666666664,4.666666666666667,0.81,1.445,1.8499999999999999,0.3,0.22833333333333336,0.49333333333333335,1.18267
HHS1,201920,2019,5,3.7616666666666667,0.12,6.0249999999999995,2.685,4.63,5.653333333333333,3.015,4.7,0.8233333333333334,1.4333333333333333,1.8966666666666665,0.29,0.22833333333333336,0.51,1.19221
HHS1,201921,2019,5,4.015,0.135,5.773333333333333,2.5733333333333337,4.42,5.408333333333334,2.895,4.6066666666666665,0.8316666666666667,1.3366666666666667,1.8616666666666666,0.29333333333333333,0.22833333333333336,0.5266666666666667,0.878322
HHS1,201922,2019,5,3.705,0.16,5.411666666666666,2.3833333333333333,4.3549999999999995,5.576666666666667,2.848333333333333,4.668333333333334,0.7883333333333334,1.3533333333333333,1.8583333333333332,0.2783333333333333,0.20166666666666666,0.5083333333333333,0.927145
HHS1,201923,2019,6,3.4716666666666662,0.115,4.901666666666666,2.223333333333333,4.378333333333333,5.3566666666666665,2.7266666666666666,4.465,0.8483333333333333,1.3033333333333335,1.875,0.2783333333333333,0.215,0.5266666666666667,0.668269
HHS1,201924,2019,6,3.32,0.13999999999999999,4.618333333333333,2.0866666666666664,4.34,5.261666666666667,2.7566666666666664,4.6000000000000005,0.8166666666666668,1.3466666666666667,1.9283333333333335,0.3116666666666667,0.20666666666666667,0.48833333333333334,0.544277
HHS1,201925,2019,6,3.358333333333333,0.11,4.453333333333333,2.018333333333333,4.691666666666666,5.555,2.9133333333333336,4.8,0.85,1.3816666666666668,2.0349999999999997,0.27666666666666667,0.20833333333333334,0.5316666666666667,0.5499
HHS1,201926,2019,6,3.3366666666666664,0.12666666666666668,4.1433333333333335,1.9316666666666666,4.665,5.433333333333334,2.888333333333333,4.953333333333333,0.7616666666666667,1.37,2.0100000000000002,0.305,0.19499999999999998,0.47833333333333333,0.534487
HHS1,201927,2019,7,3.25,0.13166666666666668,3.766666666666667,1.8383333333333332,4.476666666666667,5.168333333333333,3.0,5.323333333333333,0.7183333333333333,1.3233333333333333,1.9716666666666667,0.2733333333333334,0.455,0.46166666666666667,0.484564
HHS1,201928,2019,7,3.35,0.09500000000000001,3.81,1.8116666666666665,4.881666666666667,5.516666666666667,3.015,5.3500000000000005,0.7733333333333333,1.4783333333333335,2.08,0.29,0.5333333333333333,0.5166666666666667,0.408034
HHS1,201929,2019,7,3.4133333333333336,0.09666666666666666,3.516666666666667,1.7216666666666667,4.71,5.301666666666667,2.965,5.3500000000000005,0.7666666666666666,1.4466666666666665,2.138333333333333,0.2833333333333333,0.25333333333333335,0.47500000000000003,0.448593
HHS1,201930,2019,7,3.52,0.10666666666666667,3.606666666666667,1.7316666666666667,4.855,5.489999999999999,3.046666666666667,5.498333333333334,0.7583333333333333,1.4783333333333335,2.1166666666666667,0.2683333333333333,0.25666666666666665,0.515,0.345966
HHS1,201931,2019,7,3.3716666666666666,0.12,3.598333333333333,1.75,4.823333333333333,5.415,2.985,5.478333333333333,0.71,1.4033333333333333,2.1166666666666667,0.29,0.30333333333333334,0.48666666666666664,0.356161
HHS1,201932,2019,8,3.3233333333333337,0.12833333333333333,3.671666666666667,1.7366666666666666,4.846666666666667,5.436666666666667,3.016666666666667,5.09,0.755,1.4583333333333333,2.1233333333333335,0.29833333333333334,0.25833333333333336,0.5133333333333333,0.404319
HHS1,201933,2019,8,3.25,0.08,3.748333333333333,1.7116666666666667,4.858333333333333,5.41,2.9683333333333333,5.015,0.745,1.49,2.08,0.26666666666666666,0.26166666666666666,0.5116666666666667,0.435879
HHS1,201934,2019,8,3.4516666666666667,0.11666666666666665,3.823333333333333,1.6783333333333335,4.795,5.323333333333333,2.8733333333333335,4.933333333333334,0.8250000000000001,1.4116666666666668,2.0,0.26333333333333336,0.23833333333333337,0.49000000000000005,0.529895
HHS1,201935,2019,8,3.31,0.11333333333333333,4.0,1.7433333333333334,4.6866666666666665,5.085,2.7916666666666665,4.711666666666667,0.73,1.3866666666666667,1.8733333333333333,0.26333333333333336,0.23333333333333336,0.48,0.500663
HHS1,201936,2019,9,3.3516666666666666,0.13166666666666668,4.548333333333333,1.9183333333333332,4.565,4.993333333333333,2.735,4.55,0.8116666666666666,1.4466666666666665,1.7966666666666666,0.27666666666666667,0.19333333333333336,0.45999999999999996,0.809818
HHS1,201937,2019,9,3.92,0.16666666666666666,5.723333333333334,2.4483333333333333,4.733333333333333,5.308333333333333,2.7900000000000005,4.431666666666667,0.8716666666666667,1.4783333333333333,1.8433333333333335,0.3383333333333334,0.23,0.4816666666666667,1.07275
HHS1,201938,2019,9,4.171666666666666,0.14666666666666667,6.746666666666666,2.6816666666666666,4.781666666666667,5.375,2.8883333333333336,4.510000000000001,0.8650000000000001,1.4966666666666668,1.865,0.3066666666666667,0.26166666666666666,0.49500000000000005,0.953149
HHS1,201939,2019,9,3.9933333333333336,0.165,6.635000000000001,2.3816666666666664,4.965,5.408333333333334,2.918333333333333,4.548333333333333,0.9216666666666667,1.5433333333333332,1.92,0.3,0.24666666666666667,0.49666666666666665,1.044
HHS1,201940,2019,9,3.8233333333333337,0.15833333333333333,6.588333333333334,2.225,4.868333333333333,5.36,2.858333333333333,4.4750000000000005,0.9083333333333333,2.3766666666666665,1.8516666666666666,0.27166666666666667,0.22666666666666666,0.49833333333333335,0.892224
HHS1,201941,2019,10,3.6816666666666666,0.14666666666666667,6.575,2.2016666666666667,4.883333333333334,5.346666666666667,2.895,4.451666666666667,0.8716666666666667,1.7983333333333331,1.9083333333333332,0.3,0.255,0.5183333333333333,1.00194
